VNUM	LOCALE_NAME
11607	Platoºã recviem+7
11608	Platoºã recviem+8
11609	Platoºã recviem+9
11610	Platoºã furtunã+0
11611	Platoºã furtunã+1
11612	Platoºã furtunã+2
11613	Platoºã furtunã+3
11614	Platoºã furtunã+4
11615	Platoºã furtunã+5
11616	Platoºã furtunã+6
11617	Platoºã furtunã+7
11618	Platoºã furtunã+8
11619	Platoºã furtunã+9
11620	Platoºã ghinion+0
11621	Platoºã ghinion+1
11622	Platoºã ghinion+2
11623	Platoºã ghinion+3
11624	Platoºã ghinion+4
11625	Platoºã ghinion+5
11626	Platoºã ghinion+6
11627	Platoºã ghinion+7
11628	Platoºã ghinion+8
11629	Platoºã ghinion+9
11630	Platoºã fantomã+0
11631	Platoºã fantomã+1
11632	Platoºã fantomã+2
11633	Platoºã fantomã+3
11634	Platoºã fantomã+4
11635	Platoºã fantomã+5
11636	Platoºã fantomã+6
11637	Platoºã fantomã+7
11638	Platoºã fantomã+8
11639	Platoºã fantomã+9
11640	Platoºã yin-yang+0
11641	Platoºã yin-yang+1
11642	Platoºã yin-yang+2
11643	Platoºã yin-yang+3
11644	Platoºã yin-yang+4
11645	Platoºã yin-yang+5
11646	Platoºã yin-yang+6
11647	Platoºã yin-yang+7
11648	Platoºã yin-yang+8
11649	Platoºã yin-yang+9
11650	Platoºã misticã+0
11651	Platoºã misticã+1
11652	Platoºã misticã+2
11653	Platoºã misticã+3
11654	Platoºã misticã+4
11655	Platoºã misticã+5
11656	Platoºã misticã+6
11657	Platoºã misticã+7
11658	Platoºã misticã+8
11659	Platoºã misticã+9
11660	Platoºã de ceaþã+0
11661	Platoºã de ceaþã+1
11662	Platoºã de ceaþã+2
11663	Platoºã de ceaþã+3
11664	Platoºã de ceaþã+4
11665	Platoºã de ceaþã+5
11666	Platoºã de ceaþã+6
11667	Platoºã de ceaþã+7
11668	Platoºã de ceaþã+8
11669	Platoºã de ceaþã+9
11670	Platoºã mascã de stafie+0
11671	Platoºã mascã de stafie+1
11672	Platoºã mascã de stafie+2
11673	Platoºã mascã de stafie+3
11674	Platoºã mascã de stafie+4
11675	Platoºã mascã de stafie+5
11676	Platoºã mascã de stafie+6
11677	Platoºã mascã de stafie+7
11678	Platoºã mascã de stafie+8
11679	Platoºã mascã de stafie+9
11680	Platoºã pentru suflet+0
11681	Platoºã pentru suflet+1
11682	Platoºã pentru suflet+2
11683	Platoºã pentru suflet+3
11684	Platoºã pentru suflet+4
11685	Platoºã pentru suflet+5
11686	Platoºã pentru suflet+6
11687	Platoºã pentru suflet+7
11688	Platoºã pentru suflet+8
11689	Platoºã pentru suflet+9
11690	Platoºã magicã+0
11691	Platoºã magicã+1
11692	Platoºã magicã+2
11693	Platoºã magicã+3
11694	Platoºã magicã+4
11695	Platoºã magicã+5
11696	Platoºã magicã+6
11697	Platoºã magicã+7
11698	Platoºã magicã+8
11699	Platoºã magicã+9
11800	Veºmânt de azur+0
11801	Veºmânt de azur+1
11802	Veºmânt de azur+2
11803	Veºmânt de azur+3
11804	Veºmânt de azur+4
11805	Veºmânt de azur+5
11806	Veºmânt de azur+6
11807	Veºmânt de azur+7
11808	Veºmânt de azur+8
11809	Veºmânt de azur+9
11810	Veºmânt turcoaz+0
11811	Veºmânt turcoaz+1
11812	Veºmânt turcoaz+2
11813	Veºmânt turcoaz+3
11814	Veºmânt turcoaz+4
11815	Veºmânt turcoaz+5
11816	Veºmânt turcoaz+6
11817	Veºmânt turcoaz+7
11818	Veºmânt turcoaz+8
11819	Veºmânt turcoaz+9
11820	Veºmânt trandafiriu+0
11821	Veºmânt trandafiriu+1
11822	Veºmânt trandafiriu+2
11823	Veºmânt trandafiriu+3
11824	Veºmânt trandafiriu+4
11825	Veºmânt trandafiriu+5
11826	Veºmânt trandafiriu+6
11827	Veºmânt trandafiriu+7
11828	Veºmânt trandafiriu+8
11829	Veºmânt trandafiriu+9
11830	Veºmântul dragostei+0
11831	Veºmântul dragostei+1
11832	Veºmântul dragostei+2
11833	Veºmântul dragostei+3
11834	Veºmântul dragostei+4
11835	Veºmântul dragostei+5
11836	Veºmântul dragostei+6
11837	Veºmântul dragostei+7
11838	Veºmântul dragostei+8
11839	Veºmântul dragostei+9
11840	Veºmântul cerului+0
11841	Veºmântul cerului+1
11842	Veºmântul cerului+2
11843	Veºmântul cerului+3
11844	Veºmântul cerului+4
11845	Veºmântul cerului+5
11846	Veºmântul cerului+6
11847	Veºmântul cerului+7
11848	Veºmântul cerului+8
11849	Veºmântul cerului+9
11850	Veºmântul soarelui+0
11851	Veºmântul soarelui+1
11852	Veºmântul soarelui+2
11853	Veºmântul soarelui+3
11854	Veºmântul soarelui+4
11855	Veºmântul soarelui+5
11856	Veºmântul soarelui+6
11857	Veºmântul soarelui+7
11858	Veºmântul soarelui+8
11859	Veºmântul soarelui+9
11860	Veºmântul moralei+0
11861	Veºmântul moralei+1
11862	Veºmântul moralei+2
11863	Veºmântul moralei+3
11864	Veºmântul moralei+4
11865	Veºmântul moralei+5
11866	Veºmântul moralei+6
11867	Veºmântul moralei+7
11868	Veºmântul moralei+8
11869	Veºmântul moralei+9
11870	Rochie oranj pisicã+0
11871	Rochie oranj pisicã+1
11872	Rochie oranj pisicã+2
11873	Rochie oranj pisicã+3
11874	Rochie oranj pisicã+4
11875	Rochie oranj pisicã+5
11876	Rochie oranj pisicã+6
11877	Rochie oranj pisicã+7
11878	Rochie oranj pisicã+8
11879	Rochie oranj pisicã+9
11880	Veºmântul baronesei+0
11881	Veºmântul baronesei+1
11882	Veºmântul baronesei+2
11883	Veºmântul baronesei+3
11884	Veºmântul baronesei+4
11885	Veºmântul baronesei+5
11886	Veºmântul baronesei+6
11887	Veºmântul baronesei+7
11888	Veºmântul baronesei+8
11889	Veºmântul baronesei+9
11890	Veºmânt negru+0
11891	Veºmânt negru+1
11892	Veºmânt negru+2
11893	Veºmânt negru+3
11894	Veºmânt negru+4
11895	Veºmânt negru+5
11896	Veºmânt negru+6
11897	Veºmânt negru+7
11898	Veºmânt negru+8
11899	Veºmânt negru+9
11901	Smoking
11902	Smoking
11903	Rochie de mireasã
11904	Rochie de mireasã
11911	Smoking
11912	Smoking
11913	Rochie de mireasã
11914	Rochie de mireasã
11951	Platoºã de cãlugãr
11952	Costum de azur
11953	Platoºã recviem
11954	Veºmânt de azur
11971	Armurã Hwang
11972	Armurã Hwang-Roºie
11973	Armurã Zin-Hwang
11974	Armurã Sang-Hwang
11975	Armurã Xia-Hwang
12010	Armurã oþel-albastru+0
12011	Armura oþel-albastru+1
12012	Armura oþel-albastru+2
12013	Armura oþel-albastru+3
12014	Armura oþel-albastru+4
12015	Armura oþel-albastru+5
12016	Armura oþel-albastru+6
12017	Armura oþel-albastru+7
12018	Armura oþel-albastru+8
12019	Armura oþel-albastru+9
12020	Hainã dragon-albastru+0
12021	Hainã dragon-albastru+1
12022	Hainã dragon-albastru+2
12023	Hainã dragon-albastru+3
12024	Hainã dragon-albastru+4
12025	Hainã dragon-albastru+5
12026	Hainã dragon-albastru+6
12027	Hainã dragon-albastru+7
12028	Hainã dragon-albastru+8
12029	Hainã dragon-albastru+9
12030	Armurã placatã cu aur+0
12031	Armurã placatã cu aur+1
12032	Armurã placatã cu aur+2
12033	Armurã placatã cu aur+3
12034	Armurã placatã cu aur+4
12035	Armurã placatã cu aur+5
12036	Armurã placatã cu aur+6
12037	Armurã placatã cu aur+7
12038	Armurã placatã cu aur+8
12039	Armurã placatã cu aur+9
12040	Îmbrãcãminte dragon+0
12041	Îmbrãcãminte dragon+1
12042	Îmbrãcãminte dragon+2
12043	Îmbrãcãminte dragon+3
12044	Îmbrãcãminte dragon+4
12045	Îmbrãcãminte dragon+5
12046	Îmbrãcãminte dragon+6
12047	Îmbrãcãminte dragon+7
12048	Îmbrãcãminte dragon+8
12049	Îmbrãcãminte dragon+9
12200	Coif tradiþional+0
12201	Coif tradiþional+1
12202	Coif tradiþional+2
12203	Coif tradiþional+3
12204	Coif tradiþional+4
12205	Coif tradiþional+5
12206	Coif tradiþional+6
12207	Coif tradiþional+7
12208	Coif tradiþional+8
12209	Coif tradiþional+9
12220	Coif de fier+0
12221	Coif de fier+1
12222	Coif de fier+2
12223	Coif de fier+3
12224	Coif de fier+4
12225	Coif de fier+5
12226	Coif de fier+6
12227	Coif de fier+7
12228	Coif de fier+8
12229	Coif de fier+9
12240	Coif masca stafiei+0
12241	Coif masca stafiei+1
12242	Coif masca stafiei+2
12243	Coif masca stafiei+3
12244	Coif masca stafiei+4
12245	Coif masca stafiei+5
12246	Coif masca stafiei+6
12247	Coif masca stafiei+7
12248	Coif masca stafiei+8
12249	Coif masca stafiei+9
12260	Mascã de fricã+0
12261	Mascã de fricã+1
12262	Mascã de fricã+2
12263	Mascã de fricã+3
12264	Mascã de fricã+4
12265	Mascã de fricã+5
12266	Mascã de fricã+6
12267	Mascã de fricã+7
12268	Mascã de fricã+8
12269	Mascã de fricã+9
12280	Casca maestrului rãzboi+0
12281	Casca maestrului rãzboi+1
12282	Casca maestrului rãzboi+2
12283	Casca maestrului rãzboi+3
12284	Casca maestrului rãzboi+4
12285	Casca maestrului rãzboi+5
12286	Casca maestrului rãzboi+6
12287	Casca maestrului rãzboi+7
12288	Casca maestrului rãzboi+8
12289	Casca maestrului rãzboi+9
12340	Glugã de piele+0
12341	Glugã de piele+1
12342	Glugã de piele+2
12343	Glugã de piele+3
12344	Glugã de piele+4
12345	Glugã de piele+5
12346	Glugã de piele+6
12347	Glugã de piele+7
12348	Glugã de piele+8
12349	Glugã de piele+9
12360	Glugã de zale+0
12361	Glugã de zale+1
12362	Glugã de zale+2
12363	Glugã de zale+3
12364	Glugã de zale+4
12365	Glugã de zale+5
12366	Glugã de zale+6
12367	Glugã de zale+7
12368	Glugã de zale+8
12369	Glugã de zale+9
12380	Glugã de oþel+0
12381	Glugã de Otel+1
12382	Glugã de oþel+2
12383	Glugã de oþel+3
12384	Glugã de oþel+4
12385	Glugã de oþel+5
12386	Glugã de oþel+6
12387	Glugã de oþel+7
12388	Glugã de oþel+8
12389	Glugã de oþel+9
12390	Glugã de orc+0
12391	Glugã de orc+1
12392	Glugã de orc+2
12393	Glugã de orc+3
12394	Glugã de orc+4
12395	Glugã de orc+5
12396	Glugã de orc+6
12397	Glugã de orc+7
12398	Glugã de orc+8
12399	Glugã de orc+9
12400	Coif suflet safir+0
12401	Coif suflet safir+1
12402	Coif suflet safir+2
12403	Coif suflet safir+3
12404	Coif suflet safir+4
12405	Coif suflet safir+5
12406	Coif suflet safir+6
12407	Coif suflet safir+7
12408	Coif suflet safir+8
12409	Coif suflet safir+9
12480	Coif însângerat+0
12481	Coif însângerat+1
12482	Coif însângerat+2
12483	Coif însângerat+3
12484	Coif însângerat+4
12485	Coif însângerat+5
12486	Coif însângerat+6
12487	Coif însângerat+7
12488	Coif însângerat+8
12489	Coif însângerat+9
12500	Coif blasfemie+0
12501	Coif blasfemie+1
12502	Coif blasfemie+2
12503	Coif blasfemie+3
12504	Coif blasfemie+4
12505	Coif blasfemie+5
12506	Coif blasfemie+6
12507	Coif blasfemie+7
12508	Coif blasfemie+8
12509	Coif blasfemie+9
12520	Coif cetate+0
12521	Coif Cetate+1
12522	Coif cetate+2
12523	Coif cetate+3
12524	Coif cetate+4
12525	Coif cetate+5
12526	Coif cetate+6
12527	Coif cetate+7
12528	Coif cetate+8
12529	Coif cetate+9
12530	Cascã cu coarne+0
12531	Cascã cu coarne+1
12532	Cascã cu coarne+2
12533	Cascã cu coarne+3
12534	Cascã cu coarne+4
12535	Cascã cu coarne+5
12536	Cascã cu coarne+6
12537	Cascã cu coarne+7
12538	Cascã cu coarne+8
12539	Cascã cu coarne+9
12540	Cascã magicã+0
12541	Cascã magicã+1
12542	Cascã magicã+2
12543	Cascã magicã+3
12544	Cascã magicã+4
12545	Cascã magicã+5
12546	Cascã magicã+6
12547	Cascã magicã+7
12548	Cascã magicã+8
12549	Cascã magicã+9
12620	Pãlãrie de cãlugãr+0
12621	Pãlãrie de cãlugãr+1
12622	Pãlãrie de cãlugãr+2
12623	Pãlãrie de cãlugãr+3
12624	Pãlãrie de cãlugãr+4
12625	Pãlãrie de cãlugãr+5
12626	Pãlãrie de cãlugãr+6
12627	Pãlãrie de cãlugãr+7
12628	Pãlãrie de cãlugãr+8
12629	Pãlãrie de cãlugãr+9
12640	Pãlãrie phoenix+0
12641	Pãlãrie phoenix+1
12642	Pãlãrie phoenix+2
12643	Pãlãrie phoenix+3
12644	Pãlãrie phoenix+4
12645	Pãlãrie phoenix+5
12646	Pãlãrie phoenix+6
12647	Pãlãrie phoenix+7
12648	Pãlãrie phoenix+8
12649	Pãlãrie phoenix+9
12660	Pãlãrie lum. soarelui+0
12661	Palaria lum. soarelui+1
12662	Pãlãrie lum. soarelui+2
12663	Pãlãrie lum. soarelui+3
12664	Pãlãrie lum. soarelui+4
12665	Pãlãrie lum. soarelui+5
12666	Pãlãrie lum. soarelui+6
12667	Pãlãrie lum. soarelui+7
12668	Pãlãrie lum. soarelui+8
12669	Pãlãrie lum. soarelui+9
12670	Pãlãria cardinalului+0
12671	Pãlãria cardinalului+1
12672	Pãlãria cardinalului+2
12673	Pãlãria cardinalului+3
12674	Pãlãria cardinalului+4
12675	Pãlãria cardinalului+5
12676	Pãlãria cardinalului+6
12677	Pãlãria cardinalului+7
12678	Pãlãria cardinalului+8
12679	Pãlãria cardinalului+9
12680	Pãlãrie suflet ciobit+0
12681	Pãlãrie suflet ciobit+1
12682	Pãlãrie suflet ciobit+2
12683	Pãlãrie suflet ciobit+3
12684	Pãlãrie suflet ciobit+4
12685	Pãlãrie suflet ciobit+5
12686	Pãlãrie suflet ciobit+6
12687	Pãlãrie suflet ciobit+7
12688	Pãlãrie suflet ciobit+8
12689	Pãlãrie suflet ciobit+9
12690	Coif oþel dragon+0
12691	Coif oþel dragon+1
12692	Coif oþel dragon+2
12693	Coif oþel dragon+3
12694	Coif oþel dragon+4
12695	Coif oþel dragon+5
12696	Coif oþel dragon+6
12697	Coif oþel dragon+7
12698	Coif oþel dragon+8
12699	Coif oþel dragon+9
12700	Glugã dragon+0
12701	Glugã dragon+1
12702	Glugã dragon+2
12703	Glugã dragon+3
12704	Glugã dragon+4
12705	Glugã dragon+5
12706	Glugã dragon+6
12707	Glugã dragon+7
12708	Glugã dragon+8
12709	Glugã dragon+9
12710	Coif solzi de dragon+0
12711	Coif solzi de dragon+1
12712	Coif solzi de dragon+2
12713	Coif solzi de dragon+3
12714	Coif solzi de dragon+4
12715	Coif solzi de dragon+5
12716	Coif solzi de dragon+6
12717	Coif solzi de dragon+7
12718	Coif solzi de dragon+8
12719	Coif solzi de dragon+9
12720	Pãlãrie dragon+0
12721	Pãlãrie dragon+1
12722	Pãlãrie dragon+2
12723	Pãlãrie dragon+3
12724	Pãlãrie dragon+4
12725	Pãlãrie dragon+5
12726	Pãlãrie dragon+6
12727	Pãlãrie dragon+7
12728	Pãlãrie dragon+8
12729	Pãlãrie dragon+9
12730	Coif oþel dragoneer+0
12731	Coif oþel dragoneer+1
12732	Coif oþel dragoneer+2
12733	Coif oþel dragoneer+3
12734	Coif oþel dragoneer+4
12735	Coif oþel dragoneer+5
12736	Coif oþel dragoneer+6
12737	Coif oþel dragoneer+7
12738	Coif oþel dragoneer+8
12739	Coif oþel dragoneer+9
12740	Glugã cragoneer+0
12741	Glugã cragoneer+1
12742	Glugã cragoneer+2
12743	Glugã cragoneer+3
12744	Glugã cragoneer+4
12745	Glugã cragoneer+5
12746	Glugã cragoneer+6
12747	Glugã cragoneer+7
12748	Glugã cragoneer+8
12749	Glugã cragoneer+9
12750	Coif solzi dragoneer+0
12751	Coif solzi dragoneer+1
12752	Coif solzi dragoneer+2
12753	Coif solzi dragoneer+3
12754	Coif solzi dragoneer+4
12755	Coif solzi dragoneer+5
12756	Coif solzi dragoneer+6
12757	Coif solzi dragoneer+7
12758	Coif solzi dragoneer+8
12759	Coif solzi dragoneer+9
12760	Pãlãrie dragoneer+0
12761	Pãlãrie dragoneer+1
12762	Pãlãrie dragoneer+2
12763	Pãlãrie dragoneer+3
12764	Pãlãrie dragoneer+4
12765	Pãlãrie dragoneer+5
12766	Pãlãrie dragoneer+6
12767	Pãlãrie dragoneer+7
12768	Pãlãrie dragoneer+8
12769	Pãlãrie dragoneer+9
12770	Coif coarne dragoneer+0
12771	Coif coarne dragoneer+1
12772	Coif coarne dragoneer+2
12773	Coif coarne dragoneer+3
12774	Coif coarne dragoneer+4
12775	Coif coarne dragoneer+5
12776	Coif coarne dragoneer+6
12777	Coif coarne dragoneer+7
12778	Coif coarne dragoneer+8
12779	Coif coarne dragoneer+9
12780	Coif dragon-negru+0
12781	Coif dragon-negru+1
12782	Coif dragon-negru+2
12783	Coif dragon-negru+3
12784	Coif dragon-negru+4
12785	Coif dragon-negru+5
12786	Coif dragon-negru+6
12787	Coif dragon-negru+7
12788	Coif dragon-negru+8
12789	Coif dragon-negru+9
12790	Coif dragon-negru+10
12791	Coif dragon-negru+11
12792	Coif dragon-negru+12
12793	Coif dragon-negru+13
12794	Coif dragon-negru+14
12795	Coif dragon-negru+15
12800	Coif dragon-furios+0
12801	Coif dragon-furios+1
12802	Coif dragon-furios+2
12803	Coif dragon-furios+3
12804	Coif dragon-furios+4
12805	Coif dragon-furios+5
12806	Coif dragon-furios+6
12807	Coif dragon-furios+7
12808	Coif dragon-furios+8
12809	Coif dragon-furios+9
12810	Coif dragon-furios+10
12811	Coif dragon-furios+11
12812	Coif dragon-furios+12
12813	Coif dragon-furios+13
12814	Coif dragon-furios+14
12815	Coif dragon-furios+15
12820	Coif dragon-vrãjit+0
12821	Coif dragon-vrãjit+1
12822	Coif dragon-vrãjit+2
12823	Coif dragon-vrãjit+3
12824	Coif dragon-vrãjit+4
12825	Coif dragon-vrãjit+5
12826	Coif dragon-vrãjit+6
12827	Coif dragon-vrãjit+7
12828	Coif dragon-vrãjit+8
12829	Coif dragon-vrãjit+9
12830	Coif dragon-vrãjit+10
12831	Coif dragon-vrãjit+11
12832	Coif dragon-vrãjit+12
12833	Coif dragon-vrãjit+13
12834	Coif dragon-vrãjit+14
12835	Coif dragon-înfocat+15
12840	Coif dragon-înfocat+0
12841	Coif dragon-înfocat+1
12842	Coif dragon-înfocat+2
12843	Coif dragon-înfocat+3
12844	Coif dragon-înfocat+4
12845	Coif dragon-înfocat+5
12846	Coif dragon-înfocat+6
12847	Coif dragon-înfocat+7
12848	Coif dragon-înfocat+8
12849	Coif dragon-înfocat+9
12850	Coif dragon-înfocat+10
12851	Coif dragon-înfocat+11
12852	Coif dragon-înfocat+12
12853	Coif dragon-înfocat+13
12854	Coif dragon-înfocat+14
12855	Coif dragon-înfocat+15
12860	Coif dragon-astral+0
12861	Coif dragon-astral+1
12862	Coif dragon-astral+2
12863	Coif dragon-astral+3
12864	Coif dragon-astral+4
12865	Coif dragon-astral+5
12866	Coif dragon-astral+6
12867	Coif dragon-astral+7
12868	Coif dragon-astral+8
12869	Coif dragon-astral+9
12870	Coif dragon-astral+10
12871	Coif dragon-astral+11
12872	Coif dragon-astral+12
12873	Coif dragon-astral+13
12874	Coif dragon-astral+14
12875	Coif dragon-astral+15
13000	Scut de luptã+0
13001	Scut de luptã+1
13002	Scut de luptã+2
13003	Scut de luptã+3
13004	Scut de luptã+4
13005	Scut de luptã+5
13006	Scut de luptã+6
13007	Scut de luptã+7
13008	Scut de luptã+8
13009	Scut de luptã+9
13020	Scut pentagon+0
13021	Scut pentagon+1
13022	Scut pentagon+2
13023	Scut pentagon+3
13024	Scut pentagon+4
13025	Scut pentagon+5
13026	Scut pentagon+6
13027	Scut pentagon+7
13028	Scut pentagon+8
13029	Scut pentagon+9
13040	Scut rotund negru+0
13041	Scut rotund negru+1
13042	Scut rotund negru+2
13043	Scut rotund negru+3
13044	Scut rotund negru+4
13045	Scut rotund negru+5
13046	Scut rotund negru+6
13047	Scut rotund negru+7
13048	Scut rotund negru+8
13049	Scut rotund negru+9
13060	Scutul vulturului+0
13061	Scutul vulturului+1
13062	Scutul vulturului+2
13063	Scutul vulturului+3
13064	Scutul vulturului+4
13065	Scutul vulturului+5
13066	Scutul vulturului+6
13067	Scutul vulturului+7
13068	Scutul vulturului+8
13069	Scutul vulturului+9
13080	Scutul tigrului+0
13081	Scutul tigrului+1
13082	Scutul tigrului+2
13083	Scutul tigrului+3
13084	Scutul tigrului+4
13085	Scutul tigrului+5
13086	Scutul tigrului+6
13087	Scutul tigrului+7
13088	Scutul tigrului+8
13089	Scutul tigrului+9
13100	Scutul leului+0
13101	Scutul leului+1
13102	Scutul leului+2
13103	Scutul leului+3
13104	Scutul leului+4
13105	Scutul leului+5
13106	Scutul leului+6
13107	Scutul leului+7
13108	Scutul leului+8
13109	Scutul leului+9
13120	Scut solzii dragonului+0
13121	Scut solzii dragonului+1
13122	Scut solzii dragonului+2
13123	Scut solzii dragonului+3
13124	Scut solzii dragonului+4
13125	Scut solzii dragonului+5
13126	Scut solzii dragonului+6
13127	Scut solzii dragonului+7
13128	Scut solzii dragonului+8
13129	Scut solzii dragonului+9
13140	Scut suflet safir+0
13141	Scut suflet safir+1
13142	Scut suflet safir+2
13143	Scut suflet safir+3
13144	Scut suflet safir+4
13145	Scut suflet safir+5
13146	Scut suflet safir+6
13147	Scut suflet safir+7
13148	Scut suflet safir+8
13149	Scut suflet safir+9
13160	Scut cei-3-împãraþi+0
13161	Scut cei-3-împãraþi+1
13162	Scut cei-3-împãraþi+2
13163	Scut cei-3-împãraþi+3
13164	Scut cei-3-împãraþi+4
13165	Scut cei-3-împãraþi+5
13166	Scut cei-3-împãraþi+6
13167	Scut cei-3-împãraþi+7
13168	Scut cei-3-împãraþi+8
13169	Scut cei-3-împãraþi+9
13170	Scut titan+0
13171	Scut titan+1
13172	Scut titan+2
13173	Scut titan+3
13174	Scut titan+4
13175	Scut titan+5
13176	Scut titan+6
13177	Scut titan+7
13178	Scut titan+8
13179	Scut titan+9
13190	Scut pentagon+0
13191	Scut pentagon+1
13192	Scut pentagon+2
13193	Scut pentagon+3
13194	Scut pentagon+4
13195	Scut pentagon+5
13196	Scut pentagon+6
13197	Scut pentagon+7
13198	Scut pentagon+8
13199	Scut pentagon+9
13200	Scut rotund negru+0
13201	Scut rotund negru+1
13202	Scut rotund negru+2
13203	Scut rotund negru+3
13204	Scut rotund negru+4
13205	Scut rotund negru+5
13206	Scut rotund negru+6
13207	Scut rotund negru+7
13208	Scut rotund negru+8
13209	Scut rotund negru+9
14000	Brãþarã de lemn+0
14001	Brãþarã de lemn+1
14002	Brãþarã de lemn+2
14003	Brãþarã de lemn+3
14004	Brãþarã de lemn+4
14005	Brãþarã de lemn+5
14006	Brãþarã de lemn+6
14007	Brãþarã de lemn+7
14008	Brãþarã de lemn+8
14009	Brãþarã de lemn+9
14020	Brãþarã de cupru+0
14021	Brãþarã de cupru+1
14022	Brãþarã de cupru+2
14023	Brãþarã de cupru+3
14024	Brãþarã de cupru+4
14025	Brãþarã de cupru+5
14026	Brãþarã de cupru+6
14027	Brãþarã de cupru+7
14028	Brãþarã de cupru+8
14029	Brãþarã de cupru+9
14040	Brãþarã de argint+0
14041	Brãþarã de argint+1
14042	Brãþarã de argint+2
14043	Brãþarã de argint+3
14044	Brãþarã de argint+4
14045	Brãþarã de argint+5
14046	Brãþarã de argint+6
14047	Brãþarã de argint+7
14048	Brãþarã de argint+8
14049	Brãþarã de argint+9
14060	Brãþarã de aur+0
14061	Brãþarã de aur+1
14062	Brãþarã de aur+2
14063	Brãþarã de aur+3
14064	Brãþarã de aur+4
14065	Brãþarã de aur+5
14066	Brãþarã de aur+6
14067	Brãþarã de aur+7
14068	Brãþarã de aur+8
14069	Brãþarã de aur+9
14080	Brãþarã de jad+0
14081	Brãþarã de jad+1
14082	Brãþarã de jad+2
14083	Brãþarã de jad+3
14084	Brãþarã de jad+4
14085	Brãþarã de jad+5
14086	Brãþarã de jad+6
14087	Brãþarã de jad+7
14088	Brãþarã de jad+8
14089	Brãþarã de jad+9
14100	Brãþarã de abanos+0
14101	Brãþarã de abanos+1
14102	Brãþarã de abanos+2
14103	Brãþarã de abanos+3
14104	Brãþarã de abanos+4
14105	Brãþarã de abanos+5
14106	Brãþarã de abanos+6
14107	Brãþarã de abanos+7
14108	Brãþarã de abanos+8
14109	Brãþarã de abanos+9
14120	Brãþarã de perle+0
14121	Brãþarã de perle+1
14122	Brãþarã de perle+2
14123	Brãþarã de perle+3
14124	Brãþarã de perle+4
14125	Brãþarã de perle+5
14126	Brãþarã de perle+6
14127	Brãþarã de perle+7
14128	Brãþarã de perle+8
14129	Brãþarã de perle+9
14140	Brãþarã de aur alb+0
14141	Brãþarã de aur alb+1
14142	Brãþarã de aur alb+2
14143	Brãþarã de aur alb+3
14144	Brãþarã de aur alb+4
14145	Brãþarã de aur alb+5
14146	Brãþarã de aur alb+6
14147	Brãþarã de aur alb+7
14148	Brãþarã de aur alb+8
14149	Brãþarã de aur alb+9
14160	Brãþarã de cristal+0
14161	Brãþarã de cristal+1
14162	Brãþarã de cristal+2
14163	Brãþarã de cristal+3
14164	Brãþarã de cristal+4
14165	Brãþarã de cristal+5
14166	Brãþarã de cristal+6
14167	Brãþarã de cristal+7
14168	Brãþarã de cristal+8
14169	Brãþarã de cristal+9
14180	Brãþarã de unused-ametist+0
14181	Brãþarã de unused-ametist+1
14182	Brãþarã de unused-ametist+2
14183	Brãþarã de unused-ametist+3
14184	Brãþarã de unused-ametist+4
14185	Brãþarã de unused-ametist+5
14186	Brãþarã de unused-ametist+6
14187	Brãþarã de unused-ametist+7
14188	Brãþarã de unused-ametist+8
14189	Brãþarã de unused-ametist+9
14200	Brãþarã lacrimã cer+0
14201	Brãþarã lacrimã cer+1
14202	Brãþarã lacrimã cer+2
14203	Brãþarã lacrimã cer+3
14204	Brãþarã lacrimã cer+4
14205	Brãþarã lacrimã cer+5
14206	Brãþarã lacrimã cer+6
14207	Brãþarã lacrimã cer+7
14208	Brãþarã lacrimã cer+8
14209	Brãþarã lacrimã cer+9
14220	Brãþarã suflet safir+0
14221	Brãþarã suflet safir+1
14222	Brãþarã suflet safir+2
14223	Brãþarã suflet safir+3
14224	Brãþarã suflet safir+4
14225	Brãþarã suflet safir+5
14226	Brãþarã suflet safir+6
14227	Brãþarã suflet safir+7
14228	Brãþarã suflet safir+8
14229	Brãþarã suflet safir+9
14500	Brãþarã de rubin+0
14501	Brãþarã de rubin+1
14502	Brãþarã de rubin+2
14503	Brãþarã de rubin+3
14504	Brãþarã de rubin+4
14505	Brãþarã de rubin+5
14506	Brãþarã de rubin+6
14507	Brãþarã de rubin+7
14508	Brãþarã de rubin+8
14509	Brãþarã de rubin+9
14520	Brãþarã de granat+0
14521	Brãþarã de granat+1
14522	Brãþarã de granat+2
14523	Brãþarã de granat+3
14524	Brãþarã de granat+4
14525	Brãþarã de granat+5
14526	Brãþarã de granat+6
14527	Brãþarã de granat+7
14528	Brãþarã de granat+8
14529	Brãþarã de granat+9
14540	Brãþarã de smarald+0
14541	Brãþarã de smarald+1
14542	Brãþarã de smarald+2
14543	Brãþarã de smarald+3
14544	Brãþarã de smarald+4
14545	Brãþarã de smarald+5
14546	Brãþarã de smarald+6
14547	Brãþarã de smarald+7
14548	Brãþarã de smarald+8
14549	Brãþarã de smarald+9
14560	Brãþarã de ametist+0
14561	Brãþarã de ametist+1
14562	Brãþarã de ametist+2
14563	Brãþarã de ametist+3
14564	Brãþarã de ametist+4
14565	Brãþarã de ametist+5
14566	Brãþarã de ametist+6
14567	Brãþarã de ametist+7
14568	Brãþarã de ametist+8
14569	Brãþarã de ametist+9
14570	Brãþarã de turmalinã+0
14571	Brãþarã de turmalinã+1
